id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,house_condition,grade,sqft_above,sqft_basement,year_built,zipcode,lat,long,sqft_living_15
1163400020,2015-04-03,251000.0,3,1.5,1590,21600.0,1.5,0,1,4,7.0,1590.0,0,1971.0,98022,47.2159,-121.966,1780
7214400095,2014-10-27,667500.0,3,2.0,2040,4841.0,1.0,0,1,4,7.0,1020.0,1020,1949.0,98115,47.6778,-122.302,1600
6799300130,2014-06-23,300000.0,4,2.5,1840,5550.0,2.0,0,1,3,8.0,1840.0,0,2004.0,98031,47.3937,-122.183,2030
4376800010,2014-08-14,610000.0,4,2.25,1960,9021.0,2.0,0,1,4,8.0,1960.0,0,1973.0,98052,47.6349,-122.096,1960
1770000460,2014-12-03,430000.0,3,2.25,1830,19965.0,1.0,0,1,3,8.0,1400.0,430,1976.0,98072,47.7412,-122.088,1830
1125079088,2015-04-02,455000.0,2,1.0,1330,92782.0,1.0,0,1,2,6.0,1330.0,0,1950.0,98014,47.6624,-121.868,1280
1842300050,2014-07-02,600000.0,5,2.0,2190,9072.0,1.0,0,1,5,7.0,1110.0,1080,1965.0,98052,47.6696,-122.149,1660
9828702156,2015-02-19,638000.0,3,3.25,1720,1587.0,2.5,0,3,3,9.0,1410.0,310,2004.0,98122,47.6187,-122.299,1490
7625702155,2014-10-14,561000.0,3,1.75,1710,5000.0,1.0,0,1,4,7.0,1360.0,350,1918.0,98136,47.5492,-122.389,1490
585000095,2014-12-16,625000.0,3,2.5,2180,5000.0,1.0,0,1,4,8.0,1240.0,940,1977.0,98116,47.5828,-122.396,2000
3903200050,2015-03-24,263950.0,3,1.75,1700,11613.0,1.0,0,1,5,7.0,1180.0,520,1977.0,98092,47.2874,-122.187,1500
8563080020,2014-10-28,740000.0,3,2.5,2960,9350.0,2.0,0,3,4,9.0,2960.0,0,1978.0,98008,47.6218,-122.094,2960
5379805475,2014-06-09,234999.0,3,1.0,1330,8912.0,1.0,0,1,3,6.0,1330.0,0,1948.0,98188,47.4493,-122.274,1200
9558050780,2015-04-14,380000.0,4,2.5,1940,3200.0,2.0,0,1,3,8.0,1940.0,0,2004.0,98058,47.4583,-122.118,1900
3782400190,2014-08-12,329500.0,3,2.25,1500,9656.0,1.0,0,1,3,7.0,1170.0,330,1989.0,98019,47.7327,-121.982,1690
1423069063,2014-07-11,464950.0,4,2.5,2230,64438.0,1.0,0,1,4,7.0,1230.0,1000,1978.0,98027,47.4754,-122.007,2230
2926049504,2015-04-02,500000.0,3,2.25,1700,9008.0,1.0,0,1,3,8.0,1340.0,360,1985.0,98125,47.7161,-122.317,2340
126039252,2014-07-09,415000.0,4,1.5,1840,11367.0,1.5,0,1,4,7.0,1840.0,0,1950.0,98177,47.7656,-122.358,1690
2621760480,2014-10-14,367000.0,4,2.5,2350,8182.0,2.0,0,1,3,8.0,2350.0,0,1997.0,98042,47.3697,-122.106,2330
7986401205,2015-04-25,530000.0,2,1.0,760,3000.0,1.0,0,1,3,6.0,760.0,0,1922.0,98107,47.6633,-122.357,1630
4447300137,2014-06-04,989000.0,5,3.5,3280,4000.0,2.0,0,1,3,9.0,2440.0,840,2003.0,98117,47.689,-122.396,1980
2147300050,2014-08-22,462600.0,3,2.0,1320,4000.0,1.0,0,1,4,6.0,1020.0,300,1940.0,98118,47.5515,-122.262,2410
4458300190,2015-04-24,875000.0,3,2.5,1690,10592.0,1.0,0,1,3,8.0,1690.0,0,1973.0,9804,47.58,-122.231,2260
3751606785,2014-07-22,335000.0,3,2.25,2060,47318.0,1.0,0,3,4,8.0,1600.0,460,1976.0,98001,47.2758,-122.265,1870
4287400005,2014-07-31,393000.0,4,2.0,1450,5456.0,1.0,0,1,5,7.0,1450.0,0,1951.0,98108,47.5442,-122.297,980
6613000715,2014-07-21,1340000.0,4,3.0,2760,4905.0,2.0,0,2,4,9.0,1840.0,920,1938.0,98105,47.6591,-122.27,3200
7702010050,2015-03-23,590000.0,3,2.5,2830,5788.0,2.0,0,1,3,9.0,2830.0,0,2001.0,98028,47.7604,-122.235,2500
2770602360,2015-04-21,671000.0,4,2.75,1890,1475.0,2.0,0,1,3,9.0,1200.0,690,2015.0,98199,47.6472,-122.383,1650
9551201155,2014-07-28,925000.0,3,3.25,2610,4500.0,1.5,0,1,4,9.0,1660.0,950,1909.0,98103,47.6701,-122.339,2110
1823049242,2014-10-06,245000.0,3,2.25,1900,7250.0,1.0,0,1,3,7.0,1250.0,650,1967.0,98146,47.4869,-122.344,1560
1513800170,2015-04-02,392500.0,3,1.0,930,6572.0,1.0,0,1,3,7.0,930.0,0,1952.0,98115,47.6889,-122.301,960
4027700396,2014-08-28,505000.0,4,2.0,2730,12000.0,1.0,0,1,4,8.0,1410.0,1320,1998.0,98155,47.7733,-122.271,2730
7203210170,2014-08-19,702000.0,4,2.5,2650,6240.0,2.0,0,1,3,8.0,2650.0,0,2013.0,98053,47.6885,-122.021,2640
3013300895,2014-07-18,337000.0,2,1.0,1010,4000.0,1.0,0,1,3,7.0,1010.0,0,1947.0,98136,47.5311,-122.382,1480
5608010050,2014-12-29,920000.0,4,2.5,3550,10233.0,2.0,0,1,3,9.0,3550.0,0,1996.0,98027,47.5499,-122.1,3310
6370000005,2014-08-27,495500.0,3,1.75,2130,6360.0,1.0,0,1,3,7.0,1720.0,410,1959.0,98125,47.7059,-122.301,1540
1922059102,2014-09-24,245000.0,2,1.75,1840,7230.0,1.0,0,1,3,7.0,1570.0,270,1938.0,9803,47.3815,-122.228,1282
6738700005,2014-05-29,395000.0,2,1.0,1320,1824.0,1.5,0,1,4,6.0,1320.0,0,1909.0,98144,47.585,-122.294,1320
1138020020,2015-02-17,335000.0,3,1.0,990,6315.0,1.0,0,1,3,7.0,990.0,0,1970.0,98034,47.7116,-122.214,1450
5437820250,2014-11-10,187000.0,2,1.75,1020,10346.0,1.0,0,1,4,6.0,1020.0,0,1983.0,98022,47.1958,-122.002,1160
7923700020,2014-11-21,450000.0,4,2.0,1570,7320.0,1.0,0,1,4,7.0,1570.0,0,1960.0,98007,47.5967,-122.14,1530
293600080,2014-06-17,280000.0,4,2.25,1930,7207.0,1.0,0,1,4,7.0,1360.0,570,1988.0,9803,47.3783,-122.182,1760
4047200950,2014-06-09,265000.0,2,1.0,1000,31505.0,1.0,0,1,3,6.0,1000.0,0,1960.0,98019,47.7659,-121.899,1560
5458800425,2015-04-23,795000.0,3,1.75,1930,9600.0,1.0,0,1,3,8.0,1930.0,0,1958.0,9804,47.5747,-122.237,2350
2887700826,2014-05-29,510000.0,3,1.5,2240,3800.0,2.0,0,1,3,8.0,1370.0,870,1929.0,98115,47.6887,-122.307,1690
7856700920,2014-06-28,699900.0,4,2.5,2190,11500.0,1.0,0,1,4,8.0,1430.0,760,1972.0,98006,47.5668,-122.147,2580
627300190,2014-08-12,839000.0,4,2.75,2400,12469.0,1.0,0,3,4,8.0,1760.0,640,1958.0,98008,47.5861,-122.112,2400
5634500182,2014-07-15,396000.0,4,1.75,1970,12409.0,1.0,0,1,4,7.0,1220.0,750,1968.0,98028,47.7489,-122.236,1690
2472950170,2015-05-07,365000.0,3,2.25,2860,8458.0,2.0,0,1,3,7.0,2860.0,0,1983.0,98058,47.4269,-122.148,1760
9557300190,2014-07-11,440000.0,3,2.25,1900,7225.0,1.0,0,1,3,8.0,1220.0,680,1970.0,98008,47.6394,-122.113,1900
2314300170,2014-11-04,405000.0,4,2.5,2090,6667.0,2.0,0,1,3,8.0,2090.0,0,1997.0,98058,47.4648,-122.15,2250
7547300050,2014-05-15,295000.0,3,1.5,850,2500.0,1.0,0,1,3,7.0,850.0,0,1986.0,98106,47.5677,-122.36,850
7985400089,2014-05-15,275000.0,4,2.5,1840,1562.0,2.0,0,1,3,7.0,1400.0,440,2004.0,98106,47.5345,-122.364,1840
2344300170,2014-08-15,1500000.0,5,3.5,4370,12240.0,2.0,0,1,3,11.0,3270.0,1100,1990.0,98004,47.582,-122.199,2980
11501330,2014-09-02,795000.0,3,3.5,3190,10223.0,2.0,0,1,3,10.0,2560.0,630,1994.0,98052,47.6968,-122.102,3120
7300200290,2014-05-06,650000.0,5,3.5,3480,36615.0,2.0,0,1,4,8.0,2490.0,990,1983.0,98075,47.5741,-122.05,2540
4331000595,2014-09-10,260000.0,3,1.0,1690,13184.0,1.0,0,1,4,7.0,1690.0,0,1959.0,98166,47.476,-122.343,1130
7853340660,2014-08-06,382000.0,2,2.5,1650,2710.0,2.0,0,3,3,8.0,1650.0,0,2008.0,98065,47.5173,-121.878,1760
7525570020,2015-04-21,790100.0,4,2.5,2590,9341.0,2.0,0,1,3,8.0,2590.0,0,1985.0,98052,47.6496,-122.114,2280
6306100190,2014-05-21,220000.0,4,2.5,2160,8005.0,2.0,0,1,3,7.0,2160.0,0,1993.0,98001,47.2668,-122.231,1790
1424059142,2014-06-05,799000.0,4,3.5,3500,8547.0,2.0,0,1,3,9.0,2500.0,1000,1994.0,98006,47.5613,-122.126,2350
5700003810,2014-07-23,1480000.0,4,2.25,3920,7200.0,2.0,0,1,3,10.0,3120.0,800,1928.0,98144,47.5731,-122.284,3400
2595650170,2014-06-09,367300.0,4,2.75,2190,14937.0,2.0,0,1,3,8.0,2190.0,0,1993.0,98001,47.3535,-122.273,1920
9530100225,2015-04-09,805000.0,4,2.0,1890,4500.0,1.5,0,1,3,7.0,1490.0,400,1907.0,98103,47.6684,-122.356,1640
3856901760,2014-12-15,730000.0,2,1.0,1860,3400.0,1.0,0,1,3,7.0,1010.0,850,1920.0,98105,47.6714,-122.329,1540
1387301350,2014-11-23,402000.0,3,2.0,1720,7704.0,1.0,0,1,4,7.0,1160.0,560,1969.0,98011,47.7368,-122.195,1620
7974200822,2014-05-30,750000.0,4,2.75,2600,4674.0,1.0,0,1,3,8.0,1560.0,1040,1976.0,98115,47.6782,-122.286,2600
8039900130,2014-07-30,458000.0,3,1.5,1570,12196.0,1.0,0,1,4,7.0,1570.0,0,1972.0,98045,47.4866,-121.786,1740
4139460290,2014-08-28,898000.0,3,2.5,3530,9753.0,2.0,0,1,3,10.0,3530.0,0,1997.0,98006,47.5539,-122.103,3220
8078520280,2015-03-23,308000.0,4,2.5,1960,5642.0,2.0,0,1,3,7.0,1960.0,0,1998.0,98092,47.3167,-122.187,1870
8691510290,2015-05-06,385000.0,3,2.5,2230,8296.0,2.0,0,1,3,7.0,2230.0,0,2004.0,98058,47.4386,-122.116,2480
4217400680,2014-10-06,1020000.0,4,3.0,2720,4800.0,1.5,0,1,5,8.0,1790.0,930,1928.0,98105,47.6595,-122.283,2260
1336800670,2014-12-29,1425000.0,5,3.0,2840,6240.0,2.0,0,1,5,9.0,2440.0,400,1905.0,98112,47.6285,-122.309,2940
1545801850,2014-07-23,240000.0,3,1.75,1260,7362.0,1.0,0,1,3,7.0,1260.0,0,1984.0,98038,47.3602,-122.052,1530
6386600170,2014-10-01,217000.0,3,1.5,1860,8505.0,1.0,0,1,4,7.0,1860.0,0,1967.0,98023,47.3106,-122.365,1810
1373800170,2014-06-30,972000.0,4,1.75,2010,6300.0,1.0,0,3,5,8.0,1610.0,400,1937.0,98199,47.6457,-122.412,3290
1394300005,2014-05-07,361280.0,2,1.0,820,6400.0,1.0,0,1,4,7.0,820.0,0,1944.0,98126,47.55,-122.379,1490
7011201087,2014-08-04,385000.0,3,1.75,1220,1450.0,1.0,0,1,3,6.0,620.0,600,1905.0,98119,47.6361,-122.368,1660
1623069071,2014-11-05,475000.0,3,2.5,2220,60984.0,2.0,0,1,4,8.0,2220.0,0,1987.0,98027,47.4802,-122.052,1930
1982200480,2015-04-02,724950.0,4,2.5,2860,3638.0,1.5,0,3,5,7.0,1720.0,1140,1924.0,98107,47.6631,-122.361,1760
5560000480,2014-09-08,169950.0,3,1.0,840,8470.0,1.0,0,1,4,6.0,840.0,0,1961.0,98023,47.3275,-122.338,840
6308000010,2014-12-08,585000.0,3,2.5,2290,5089.0,2.0,0,1,3,9.0,2290.0,0,2001.0,98006,47.5443,-122.172,2290
6308000010,2014-12-08,585000.0,3,2.5,2290,5089.0,2.0,0,1,3,9.0,2290.0,0,2001.0,98006,47.5443,-122.172,2290
6308000010,2015-04-23,585000.0,3,2.5,2290,5089.0,2.0,0,1,3,9.0,2290.0,0,2001.0,98006,47.5443,-122.172,2290
6308000010,2015-04-23,585000.0,3,2.5,2290,5089.0,2.0,0,1,3,9.0,2290.0,0,2001.0,98006,47.5443,-122.172,2290
4136960010,2015-03-27,480000.0,5,3.5,3480,12821.0,2.0,0,3,3,10.0,2890.0,590,2004.0,98092,47.2641,-122.215,3400
8691510170,2015-02-04,368750.0,3,2.5,2230,5717.0,2.0,0,1,3,7.0,2230.0,0,2004.0,98058,47.4388,-122.117,2230
9187200095,2014-12-02,432500.0,6,2.0,3080,5500.0,2.0,0,1,1,7.0,3080.0,0,1900.0,98122,47.6031,-122.296,1830
4221260050,2014-09-03,589000.0,3,2.5,2250,4337.0,2.0,0,1,3,8.0,2250.0,0,2004.0,98075,47.5908,-122.017,2250
8562740480,2015-04-14,840000.0,4,3.25,3160,6327.0,2.0,0,1,3,9.0,2280.0,880,2004.0,98027,47.536,-122.066,3160
6806100250,2015-03-05,316500.0,3,2.5,1770,3873.0,2.0,0,1,3,7.0,1770.0,0,2005.0,98058,47.4648,-122.144,2280
7853300280,2015-02-13,536000.0,4,2.5,2880,8833.0,2.0,0,1,3,7.0,2880.0,0,2006.0,98065,47.5388,-121.89,2570
6446200190,2015-04-20,563750.0,4,2.75,2690,25000.0,1.0,0,1,3,8.0,1750.0,940,1978.0,98029,47.5537,-122.026,2640
4222310010,2014-12-26,152500.0,4,1.0,1730,7350.0,1.5,0,1,4,6.0,1730.0,0,1970.0,98003,47.3467,-122.307,1440
4222310010,2014-12-26,152500.0,4,1.0,1730,7350.0,1.5,0,1,4,6.0,1730.0,0,1970.0,98003,47.3467,-122.307,1440
4222310010,2015-04-20,267950.0,4,1.0,1730,7350.0,1.5,0,1,4,6.0,1730.0,0,1970.0,98003,47.3467,-122.307,1440
4222310010,2015-04-20,267950.0,4,1.0,1730,7350.0,1.5,0,1,4,6.0,1730.0,0,1970.0,98003,47.3467,-122.307,1440
1440700190,2014-06-23,269950.0,4,2.5,2540,8400.0,2.0,0,1,5,7.0,2540.0,0,1977.0,98032,47.3754,-122.277,1600
5569620050,2014-07-21,731688.0,4,3.0,2630,5772.0,2.0,0,1,3,9.0,2630.0,0,2006.0,98052,47.6952,-122.133,3460
1840200080,2014-12-03,240000.0,3,1.5,1890,9000.0,1.0,0,1,3,7.0,1190.0,700,1959.0,98188,47.4425,-122.272,2060
9268200585,2014-09-03,555950.0,2,1.0,1220,5040.0,1.0,0,1,3,7.0,1220.0,0,1961.0,98117,47.6957,-122.364,1420
7454000585,2015-04-27,289000.0,2,1.0,710,6300.0,1.0,0,1,3,6.0,710.0,0,1942.0,98126,47.5155,-122.374,740
7504021310,2014-05-06,525000.0,3,2.5,2970,11985.0,1.0,0,1,3,9.0,1770.0,1200,1995.0,98074,47.6359,-122.052,2990
7504021310,2014-05-06,525000.0,3,2.5,2970,11985.0,1.0,0,1,3,9.0,1770.0,1200,1995.0,98074,47.6359,-122.052,2990
7504021310,2014-12-04,745000.0,3,2.5,2970,11985.0,1.0,0,1,3,9.0,1770.0,1200,1995.0,98074,47.6359,-122.052,2990
7504021310,2014-12-04,745000.0,3,2.5,2970,11985.0,1.0,0,1,3,9.0,1770.0,1200,1995.0,98074,47.6359,-122.052,2990
8024201795,2014-11-17,397000.0,2,1.0,1000,7664.0,1.0,0,3,3,7.0,1000.0,0,1939.0,98115,47.7001,-122.311,1570
8638500170,2015-04-22,233000.0,3,1.0,1980,8505.0,1.0,0,1,3,7.0,1030.0,950,1965.0,98106,47.538,-122.353,1830
5437400630,2014-10-16,625000.0,4,2.25,1920,8259.0,2.0,0,1,4,8.0,1920.0,0,1979.0,98027,47.5616,-122.088,2030
9264000010,2014-07-29,535000.0,3,2.0,2740,23505.0,2.0,0,5,3,10.0,2740.0,0,1988.0,98001,47.319,-122.26,2800
3832600080,2015-05-04,270000.0,3,2.25,1740,7345.0,1.0,0,1,3,7.0,1380.0,360,1973.0,98032,47.3663,-122.285,1770
9477001350,2014-07-22,360000.0,3,1.75,1300,7770.0,1.0,0,1,3,7.0,1300.0,0,1967.0,98034,47.7347,-122.192,1520
809001060,2014-05-13,1105000.0,4,1.5,2740,4000.0,2.0,0,1,5,9.0,1930.0,810,1905.0,98109,47.6343,-122.352,1680
2771604120,2014-11-11,970000.0,4,1.75,4060,4000.0,2.0,0,4,3,10.0,2890.0,1170,1953.0,98199,47.6375,-122.389,1860
4038400130,2014-07-11,412000.0,4,1.75,1430,10500.0,1.0,0,1,4,7.0,1130.0,300,1960.0,98007,47.6083,-122.132,2070
1253200290,2015-02-12,265000.0,4,1.75,1860,9112.0,1.0,0,1,4,7.0,1110.0,750,1963.0,98032,47.3792,-122.282,1570
2558650130,2014-09-16,426000.0,4,2.25,2120,7700.0,1.0,0,1,4,7.0,1490.0,630,1976.0,98034,47.7207,-122.165,1890
8732190170,2014-12-10,266000.0,4,2.25,1860,12693.0,1.0,0,1,3,8.0,1140.0,720,1978.0,98023,47.3114,-122.395,1950
1703400585,2014-12-15,325000.0,3,2.0,2330,4950.0,1.5,0,1,3,6.0,1430.0,900,1900.0,98118,47.5585,-122.29,1160
1250202115,2015-01-20,615000.0,3,1.75,1670,5100.0,1.0,0,3,5,7.0,990.0,680,1954.0,98144,47.5898,-122.291,2140
9264911150,2015-04-23,310000.0,3,1.75,2130,7140.0,1.0,0,1,3,8.0,1580.0,550,1979.0,98023,47.3074,-122.341,2180
7696300080,2014-09-14,340000.0,4,1.75,1900,7313.0,1.0,0,1,3,7.0,1900.0,0,1973.0,98034,47.7311,-122.232,1420
1931300010,2015-05-01,562500.0,2,1.0,1170,2800.0,1.5,0,1,4,5.0,1170.0,0,1905.0,98103,47.6574,-122.345,1660
2771602425,2014-07-21,447000.0,2,1.0,980,1600.0,2.0,0,1,3,8.0,980.0,0,2010.0,98119,47.638,-122.375,1180
1253200170,2014-05-20,250000.0,4,1.5,2500,6300.0,1.0,0,1,4,7.0,1500.0,1000,1961.0,98032,47.3781,-122.284,1720
6646200420,2015-01-02,633000.0,4,2.5,2020,8044.0,2.0,0,1,3,8.0,2020.0,0,1990.0,98074,47.6247,-122.043,2320
8822901024,2015-04-23,310000.0,3,2.0,1290,886.0,3.0,0,1,3,7.0,1290.0,0,2004.0,98125,47.7161,-122.295,1270
1323089056,2014-11-10,439000.0,2,1.75,1620,113862.0,1.5,0,1,3,7.0,1620.0,0,1995.0,98045,47.4821,-121.719,1560
3629950010,2014-08-20,470000.0,3,3.25,1710,2381.0,2.0,0,1,3,8.0,1360.0,350,2003.0,98029,47.5477,-122.004,1420
7889100020,2015-04-14,270000.0,3,2.5,1720,8550.0,1.0,0,1,4,7.0,1720.0,0,1968.0,98002,47.2837,-122.207,1460
7212680020,2014-12-19,299500.0,3,1.75,1820,8813.0,2.0,0,1,3,7.0,1820.0,0,1994.0,98003,47.2622,-122.303,1780
2222049108,2014-09-18,227000.0,3,1.0,1130,10018.0,1.0,0,1,4,6.0,1130.0,0,1954.0,98032,47.3733,-122.275,1770
7129303070,2014-08-20,735000.0,4,2.75,3040,2415.0,2.0,1,5,3,8.0,3040.0,0,1966.0,98118,47.5188,-122.256,2620
6744700424,2014-06-26,537000.0,3,3.0,2410,7479.0,2.0,0,3,3,7.0,2410.0,0,1942.0,98155,47.7394,-122.288,2610
1727000680,2014-12-09,699000.0,4,2.5,2440,14470.0,1.0,0,1,4,9.0,1660.0,780,1970.0,98005,47.6401,-122.168,2810
3226049134,2014-09-02,330000.0,2,1.0,800,4533.0,1.0,0,1,3,6.0,600.0,200,1929.0,98115,47.6979,-122.325,1720
1760600009,2014-08-29,229000.0,3,1.0,1030,7800.0,1.0,0,1,3,7.0,1030.0,0,1954.0,98168,47.473,-122.324,1630
3352400351,2014-11-21,200000.0,3,1.0,1480,5600.0,1.0,0,1,4,6.0,940.0,540,1947.0,98178,47.5045,-122.27,1350
8563000250,2014-08-12,522500.0,3,1.75,1710,9707.0,1.0,0,1,4,8.0,1710.0,0,1966.0,98008,47.623,-122.105,1820
1370800680,2015-03-24,1295000.0,3,2.75,3450,5350.0,1.5,0,4,4,9.0,2590.0,860,1925.0,98199,47.6389,-122.407,2910
3623059027,2014-10-22,200000.0,2,0.75,780,55764.0,1.0,0,1,4,4.0,780.0,0,1945.0,98058,47.442,-122.105,1620
3205500020,2015-04-08,352000.0,3,1.75,1260,7200.0,1.0,0,1,3,7.0,1260.0,0,1971.0,98034,47.7189,-122.178,1460
8924100305,2015-03-25,855000.0,4,3.0,2590,6250.0,2.0,0,3,3,9.0,2240.0,350,1964.0,98115,47.6774,-122.267,2260
7524300020,2014-08-20,267000.0,3,2.5,1580,12250.0,2.0,0,1,3,8.0,1580.0,0,1993.0,98198,47.3771,-122.315,1560
2436200715,2014-05-06,484000.0,2,1.75,1660,6000.0,1.0,0,1,3,7.0,1160.0,500,1942.0,98105,47.6624,-122.291,1660
5469501850,2014-06-29,402000.0,4,2.75,2950,15540.0,1.0,0,1,4,8.0,2120.0,830,1974.0,98042,47.3845,-122.152,2840
9187200275,2015-04-20,905000.0,4,2.25,2240,5000.0,2.0,0,1,3,8.0,1770.0,470,1900.0,98122,47.6027,-122.295,2120
274000020,2014-08-08,274000.0,4,1.75,1940,7500.0,1.0,0,1,4,7.0,1720.0,220,1966.0,9803,47.3736,-122.215,2000
6151800225,2015-04-09,475000.0,3,1.75,1850,26445.0,1.0,0,1,4,7.0,1850.0,0,1962.0,9801,47.3412,-122.051,2110
4003000285,2014-05-04,628000.0,4,2.0,2280,6010.0,1.0,0,1,3,7.0,1140.0,1140,1900.0,98122,47.6034,-122.289,2240
290000095,2014-06-17,675000.0,6,1.75,2740,6360.0,1.0,0,4,3,8.0,1370.0,1370,1953.0,98146,47.5062,-122.385,2150
1565930130,2014-11-04,429900.0,4,3.25,3760,4675.0,2.0,0,1,3,8.0,2740.0,1020,2007.0,98038,47.3862,-122.048,3280
6123000225,2014-06-25,260000.0,3,1.5,1580,8184.0,1.0,0,1,3,7.0,1140.0,440,1954.0,98148,47.4294,-122.331,1540
4385700285,2014-09-03,690000.0,3,1.75,1600,4400.0,1.0,0,1,3,7.0,1030.0,570,1941.0,98112,47.6348,-122.281,2150
2469000010,2015-03-23,1081000.0,4,2.25,2100,12172.0,1.0,0,1,5,9.0,2100.0,0,1961.0,9804,47.5458,-122.227,2400
5205000020,2015-04-09,360000.0,4,2.5,2610,7333.0,2.0,0,1,3,8.0,2610.0,0,1988.0,98003,47.2721,-122.293,2280
461002890,2014-06-19,499000.0,3,1.75,1840,5000.0,1.0,0,1,4,7.0,920.0,920,1910.0,98117,47.6808,-122.376,1220
1823059030,2014-08-18,159000.0,3,1.0,1320,6534.0,1.0,0,1,3,7.0,1320.0,0,1952.0,98055,47.4806,-122.223,2140
8848400020,2015-03-27,430000.0,3,1.75,1540,8100.0,1.0,0,1,4,7.0,940.0,600,1947.0,98133,47.749,-122.351,1840
4122500095,2015-04-13,1050000.0,5,2.75,2520,18625.0,1.0,0,1,3,8.0,1660.0,860,1959.0,98004,47.6409,-122.207,3000
2788400020,2014-07-10,150000.0,3,1.0,1200,9527.0,1.0,0,1,3,7.0,1200.0,0,1959.0,98168,47.5112,-122.316,1510
7856610130,2014-07-21,840000.0,4,2.25,2720,8712.0,2.0,0,1,4,9.0,2720.0,0,1976.0,98006,47.5616,-122.153,2470
3303860460,2015-04-15,499000.0,4,2.5,3100,5700.0,2.0,0,1,3,9.0,3100.0,0,2011.0,98038,47.3696,-122.058,3060
2112700920,2014-10-14,285000.0,3,1.75,1630,4000.0,1.0,0,1,3,7.0,1100.0,530,1968.0,98106,47.5351,-122.353,1300
6880210020,2015-03-08,340000.0,4,2.5,1910,7201.0,1.0,0,1,3,7.0,1210.0,700,1987.0,98198,47.3908,-122.316,1690
6139100101,2015-05-05,405100.0,4,2.0,1580,7300.0,1.0,0,1,4,7.0,1580.0,0,1955.0,98155,47.7598,-122.328,1180
7202330920,2014-08-07,464000.0,3,2.5,1690,4898.0,2.0,0,1,3,7.0,1690.0,0,2003.0,98053,47.6834,-122.038,2220
8146300020,2014-05-29,723000.0,4,2.25,1960,8680.0,1.0,0,1,4,8.0,1290.0,670,1959.0,98004,47.6076,-122.192,2160
9276200635,2015-04-30,645000.0,3,1.75,1840,4255.0,1.0,0,1,3,7.0,940.0,900,1907.0,98116,47.58,-122.392,1600
251610020,2015-05-08,1580000.0,4,2.75,3480,19991.0,2.0,0,3,4,10.0,2630.0,850,1979.0,98004,47.6354,-122.214,3770
8825900020,2014-08-11,925000.0,5,3.0,2710,4200.0,2.0,0,1,3,7.0,1890.0,820,1919.0,98115,47.6754,-122.307,2150
3856903495,2014-07-09,759000.0,4,1.75,2100,4750.0,1.0,0,1,3,7.0,1340.0,760,1975.0,98103,47.6695,-122.333,1700
6382500020,2014-08-05,690000.0,4,2.0,1760,7800.0,1.0,0,1,3,8.0,1760.0,0,1954.0,98117,47.6945,-122.38,1950
522059352,2015-03-26,358800.0,4,2.5,2155,8140.0,2.0,0,1,3,8.0,2155.0,0,1996.0,98031,47.4204,-122.201,2155
1778500595,2015-04-13,683000.0,5,1.5,1720,4000.0,1.5,0,1,3,7.0,1520.0,200,1925.0,98112,47.6197,-122.287,2280
4083300595,2014-12-08,650000.0,3,1.0,1430,4240.0,1.5,0,1,3,7.0,1430.0,0,1924.0,98103,47.6595,-122.337,1660
2100200020,2014-12-09,288000.0,5,2.75,2790,4807.0,1.5,0,1,4,7.0,2140.0,650,1949.0,98002,47.3098,-122.223,1056
2597500840,2014-07-07,209950.0,3,1.5,1180,7300.0,1.0,0,1,4,7.0,1180.0,0,1968.0,98002,47.2857,-122.197,2030
7935000595,2014-10-08,939000.0,3,3.5,2450,9248.0,2.0,0,5,3,8.0,1960.0,490,1933.0,98136,47.5476,-122.397,2620
7857003318,2014-08-16,320000.0,3,1.0,1330,5850.0,1.0,0,1,3,7.0,930.0,400,1954.0,98108,47.5498,-122.298,1440
9211520020,2014-08-22,283748.0,3,2.25,1940,9560.0,2.0,0,1,3,7.0,1940.0,0,1989.0,98023,47.2998,-122.387,1800
1460000080,2014-07-31,370000.0,3,2.25,1600,7620.0,1.0,0,1,3,7.0,1280.0,320,1987.0,98011,47.774,-122.208,1600
908000010,2014-12-12,360000.0,5,2.5,2880,6902.0,1.0,0,1,3,8.0,1680.0,1200,1976.0,98058,47.4332,-122.144,2080
3123800080,2014-11-12,365000.0,2,1.5,1160,8060.0,1.0,0,1,4,7.0,1160.0,0,1950.0,98136,47.5146,-122.386,1500
8641500345,2014-12-19,396900.0,3,2.0,1360,3120.0,2.0,0,1,3,7.0,1360.0,0,1989.0,98115,47.6943,-122.307,1360
3717000250,2015-04-22,321000.0,3,2.5,2014,4500.0,2.0,0,1,3,7.0,2014.0,0,2005.0,98001,47.3371,-122.256,2014
7697860130,2015-01-06,245000.0,3,2.0,1440,7008.0,1.0,0,1,3,7.0,1440.0,0,1985.0,9803,47.3702,-122.182,1680
9169100130,2014-10-07,502000.0,2,1.0,1570,4704.0,1.5,0,2,3,8.0,1570.0,0,1931.0,98136,47.5256,-122.392,1820
2944500470,2014-06-05,257000.0,4,2.75,2330,7642.0,1.0,0,1,3,8.0,1800.0,530,1990.0,98023,47.2946,-122.37,2320
7424110130,2014-05-15,423000.0,4,1.75,1880,7303.0,1.0,0,1,3,7.0,1010.0,870,1976.0,98034,47.7129,-122.203,1710
4037000635,2015-03-27,485000.0,4,2.25,1850,9911.0,1.0,0,1,4,7.0,1850.0,0,1957.0,98008,47.6019,-122.116,1650
